adjudication_row,component,requirement,root_box_id,record_id,freeze_route_kind,freeze_route_status,min_surplus,numeric_clearance_ok,route_status_ok,strict_numeric_required,adjudication_status,adjudication_pass,failure_reason,proof_boundary
199,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x30.d20rho1.d21x51.d22y50.d23y51.d24x51.d25y30.d26x31.d27rho0,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000944578097369,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
200,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x30.d20rho1.d21y50.d22x50.d23y51.d24x50.d25y30.d26x31.d27rho0,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000944578097369,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
201,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho0.d17y31.d18y50.d19x30.d20x51.d21y50.d22y51.d23x50.d24y30.d25x31.d26rho1.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000946820561778,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
202,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho1.d17y30.d18y50.d19x30.d20rho1.d21x51.d22y50.d23y51.d24x51.d25x30.d26y31.d27rho0,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000949205424898,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
203,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y30.d18y50.d19x30.d20rho1.d21y50.d22x50.d23y51.d24x50.d25x30.d26y31.d27rho0,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000949205424898,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
204,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho0.d17y31.d18y50.d19x31.d20y50.d21x50.d22y51.d23x51.d24y31.d25rho1.d26rho1.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000951616175032,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
205,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x31.d20rho0.d21y50.d22x50.d23y51.d24x51.d25y31.d26rho0.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000951616175032,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
206,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x30.d20rho1.d21y50.d22x50.d23y51.d24x51.d25y30.d26x31.d27rho0,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000954707205489,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
207,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x31.d20rho1.d21x51.d22y50.d23y51.d24x51.d25y31.d26rho0.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000955314319109,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
208,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x31.d20rho1.d21y50.d22x50.d23y51.d24x50.d25y31.d26rho0.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000955314319109,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
209,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y30.d18y50.d19x30.d20rho1.d21y50.d22x50.d23y51.d24x51.d25x30.d26y31.d27rho0,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000960773467968,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
210,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho0.d17y30.d18y50.d19x30.d20x51.d21y50.d22y51.d23x51.d24x31.d25y31.d26rho1.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000961098412307,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
211,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho0.d17y30.d18y50.d19x30.d20y50.d21x50.d22y51.d23x50.d24x31.d25y31.d26rho1.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000961098412307,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
212,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho0.d17y31.d18y50.d19x31.d20x51.d21y50.d22y51.d23x51.d24y30.d25rho1.d26rho1.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000963453505675,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
213,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho0.d17y31.d18y50.d19x31.d20y50.d21x50.d22y51.d23x50.d24y30.d25rho1.d26rho1.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000963453505675,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
214,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x31.d20rho0.d21y50.d22x50.d23y51.d24x51.d25y31.d26rho1.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000965642168747,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
215,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x31.d20rho1.d21y50.d22x50.d23y51.d24x51.d25y31.d26rho0.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000965642168747,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
216,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho1.d17y30.d18y50.d19x31.d20rho0.d21x51.d22y50.d23y50.d24x50.d25y31.d26rho1.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000972187339424,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
217,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho0.d17y30.d18y50.d19x30.d20y50.d21x50.d22y51.d23x51.d24x31.d25y31.d26rho1.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000973401139116,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
218,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho0.d17y31.d18y50.d19x31.d20y50.d21x50.d22y51.d23x51.d24y30.d25rho1.d26rho1.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000974317297535,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
219,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x31.d20rho0.d21x51.d22y50.d23y51.d24x50.d25y31.d26rho1.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000976390872677,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
220,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x30.d20rho1.d21x51.d22y50.d23y51.d24x50.d25y31.d26x31.d27rho0,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000979494092858,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
221,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x30.d16rho1.d17y30.d18y50.d19rho1.d20x51.d21y50.d22x31.d23y50.d24x50.d25y31.d26x31.d27rho0,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.00098343804897,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
222,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho1.d17y30.d18y50.d19x30.d20rho1.d21x51.d22y50.d23y50.d24x50.d25x30.d26y31.d27rho0,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000988483803449,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
223,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho0.d17y31.d18y50.d19x31.d20x51.d21y50.d22y51.d23x50.d24y30.d25rho1.d26rho1.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000991712638404,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
224,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho1.d17y30.d18y50.d19x30.d20rho0.d21x51.d22y50.d23y51.d24x51.d25x31.d26y31,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000996016350781,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
225,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y30.d18y50.d19x30.d20rho0.d21y50.d22x50.d23y51.d24x50.d25x31.d26y31,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000996016350781,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
226,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho1.d17y30.d18y50.d19x30.d20rho1.d21x51.d22y50.d23y50.d24x50.d25x31.d26y31.d27rho0,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000997208344185,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
227,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x30.d16rho0.d17y30.d18y50.d19x51.d20y50.d21x31.d22y51.d23x50.d24y31.d25rho1.d26x31.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000997323913995,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
228,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x31.d20rho0.d21x51.d22y50.d23y51.d24x51.d25y30.d26rho0.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000998863348301,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
229,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x31.d20rho0.d21y50.d22x50.d23y51.d24x50.d25y30.d26rho0.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000998863348301,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
230,DIRECTED,directed_event_aware_interval_replay_required,D060-00009910,A062-D060-00009910.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
231,DIRECTED,directed_event_aware_interval_replay_required,D060-00009910,A062-D060-00009910.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
232,DIRECTED,directed_event_aware_interval_replay_required,D060-00006868,A062-D060-00006868.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
233,DIRECTED,directed_event_aware_interval_replay_required,D060-00006868,A062-D060-00006868.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
234,DIRECTED,directed_event_aware_interval_replay_required,D060-00016100,A062-D060-00016100.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
235,DIRECTED,directed_event_aware_interval_replay_required,D060-00016100,A062-D060-00016100.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
236,DIRECTED,directed_event_aware_interval_replay_required,D060-00008098,A062-D060-00008098.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
237,DIRECTED,directed_event_aware_interval_replay_required,D060-00008098,A062-D060-00008098.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
238,DIRECTED,directed_event_aware_interval_replay_required,D060-00015289,A062-D060-00015289.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
239,DIRECTED,directed_event_aware_interval_replay_required,D060-00015289,A062-D060-00015289.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
240,DIRECTED,directed_event_aware_interval_replay_required,D060-00013231,A062-D060-00013231.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
241,DIRECTED,directed_event_aware_interval_replay_required,D060-00013231,A062-D060-00013231.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
242,DIRECTED,directed_event_aware_interval_replay_required,D060-00015099,A062-D060-00015099.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
243,DIRECTED,directed_event_aware_interval_replay_required,D060-00015099,A062-D060-00015099.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
244,DIRECTED,directed_event_aware_interval_replay_required,D060-00008471,A062-D060-00008471.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
245,DIRECTED,directed_event_aware_interval_replay_required,D060-00008471,A062-D060-00008471.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
246,DIRECTED,directed_event_aware_interval_replay_required,D060-00009961,A062-D060-00009961.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
247,DIRECTED,directed_event_aware_interval_replay_required,D060-00009961,A062-D060-00009961.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
248,DIRECTED,directed_event_aware_interval_replay_required,D060-00004976,A062-D060-00004976.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
249,DIRECTED,directed_event_aware_interval_replay_required,D060-00004976,A062-D060-00004976.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
250,DIRECTED,directed_event_aware_interval_replay_required,D060-00014218,A062-D060-00014218.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
251,DIRECTED,directed_event_aware_interval_replay_required,D060-00014218,A062-D060-00014218.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
252,DIRECTED,directed_event_aware_interval_replay_required,D060-00008729,A062-D060-00008729.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
253,DIRECTED,directed_event_aware_interval_replay_required,D060-00008729,A062-D060-00008729.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
254,DIRECTED,directed_event_aware_interval_replay_required,D060-00013832,A062-D060-00013832.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
255,DIRECTED,directed_event_aware_interval_replay_required,D060-00013832,A062-D060-00013832.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
256,DIRECTED,directed_event_aware_interval_replay_required,D060-00006243,A062-D060-00006243.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
257,DIRECTED,directed_event_aware_interval_replay_required,D060-00006243,A062-D060-00006243.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
258,DIRECTED,directed_event_aware_interval_replay_required,D060-00011780,A062-D060-00011780.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
259,DIRECTED,directed_event_aware_interval_replay_required,D060-00011780,A062-D060-00011780.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
260,DIRECTED,directed_event_aware_interval_replay_required,D060-00009394,A062-D060-00009394.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
261,DIRECTED,directed_event_aware_interval_replay_required,D060-00009394,A062-D060-00009394.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
262,DIRECTED,directed_event_aware_interval_replay_required,D060-00016216,A062-D060-00016216.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
263,DIRECTED,directed_event_aware_interval_replay_required,D060-00016216,A062-D060-00016216.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
264,DIRECTED,directed_event_aware_interval_replay_required,D060-00010588,A062-D060-00010588.v073rho0,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
265,DIRECTED,directed_event_aware_interval_replay_required,D060-00010588,A062-D060-00010588.v073rho1,directed_rho_event_aware_record_freeze_candidate,frozen_directed_event_aware_candidate_pending_interval_replay,,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
